comment_id,post_id,topic,comment_text,intent,sentiment_label,likes_on_comment,posted_on
C00036_P027,P027,Money Struggles,this hit,ambiguous,neutral,8,2025-07-07
C00037_P027,P027,Money Struggles,who hurt you bro,sarcasm,neutral,6,2025-07-07
C00038_P027,P027,Money Struggles,"another relatable page, how original",sarcasm,neutral,9,2025-07-07
C00039_P027,P027,Money Struggles,stop describing me,validation,relatable,12,2025-07-07
C00040_P027,P027,Money Struggles,ok this is a mood,ambiguous,relatable,8,2025-07-07
C00041_P027,P027,Money Struggles,fake deep,sarcasm,neutral,12,2025-07-07
C00042_P027,P027,Money Struggles,I relate to this too much anna,validation,relatable,17,2025-07-07
C00043_P027,P027,Money Struggles,wait exactly what I go through...,validation,relatable,7,2025-07-07
C00044_P027,P027,Money Struggles,bro screenshot of my head ong,validation,relatable,12,2025-07-07
C00045_P027,P027,Money Struggles,hello?? my biography istg,validation,relatable,10,2025-07-07
C00046_P027,P027,Money Struggles,"everyone overthinks, nothing special",sarcasm,neutral,14,2025-07-07
C00047_P027,P027,Money Struggles,"found this page today, already binged everything :)",generic,neutral,8,2025-07-07
C00048_P027,P027,Money Struggles,ok so exactly what I go through 😭😭,validation,relatable,12,2025-07-07
C00049_P027,P027,Money Struggles,WAIT EXACTLY WHAT I GO THROUGH BHAI,validation,relatable,14,2025-07-07
C00050_P027,P027,Money Struggles,the way my last three years in one video...,validation,relatable,16,2025-07-07
C00051_P027,P027,Money Struggles,the timing of this post is suspicious pls,validation,relatable,12,2025-07-07
C00052_P027,P027,Money Struggles,saved this for the next time it happens ngl,validation,relatable,11,2025-07-07
C00053_P027,P027,Money Struggles,free followers in bio btw,generic,neutral,12,2025-07-07
C00054_P027,P027,Money Struggles,stop describing me 😅,validation,relatable,14,2025-07-07
C00055_P027,P027,Money Struggles,i live this every single day yaar,validation,relatable,11,2025-07-07
C00056_P027,P027,Money Struggles,why does this feel personal ?!,validation,relatable,6,2025-07-07
C00057_P027,P027,Money Struggles,"found this page today, already binged everything 🔥",generic,neutral,15,2025-07-07
C00058_P027,P027,Money Struggles,sir this is my diary page...,validation,relatable,12,2025-07-07
C00059_P027,P027,Money Struggles,"sent this to my best friend at 2am and she replied why is this us, I still have no answer",validation,relatable,12,2025-07-07
C00060_P027,P027,Money Struggles,not me a documentary about me istg,validation,relatable,8,2025-07-07
C00061_P027,P027,Money Struggles,ok so me in one post,validation,relatable,12,2025-07-07
C00062_P027,P027,Money Struggles,facts !!,generic,neutral,10,2025-07-07
C00063_P027,P027,Money Struggles,exactly this,ambiguous,relatable,12,2025-07-07
C00064_P027,P027,Money Struggles,the way me in one post istg,validation,relatable,7,2025-07-07
C00065_P027,P027,Money Struggles,wow okay then,ambiguous,neutral,12,2025-07-07
C00066_P027,P027,Money Struggles,I paused. sat down. processed. same....,validation,relatable,21,2025-07-07
C00067_P027,P027,Money Struggles,me in one post fr,validation,relatable,6,2025-07-07
C00068_P027,P027,Money Struggles,no yeah,ambiguous,relatable,17,2025-07-07
C00069_P027,P027,Money Struggles,YEAH.,ambiguous,neutral,10,2025-07-07
C00070_P027,P027,Money Struggles,nah a documentary about me bhai,validation,relatable,14,2025-07-07
C00071_P027,P027,Money Struggles,THE ENDING 😭,ambiguous,neutral,13,2025-07-07
C00072_P027,P027,Money Struggles,haha true macha,generic,neutral,11,2025-07-07
C00073_P027,P027,Money Struggles,you read my diary da,validation,relatable,13,2025-07-07
C00074_P027,P027,Money Struggles,WHY IS THIS MY EVERYDAY ROUTINE 😅,validation,relatable,14,2025-07-07
C00075_P027,P027,Money Struggles,so dramatic for no reason,sarcasm,neutral,10,2025-07-07
C00076_P027,P027,Money Struggles,why is this my biography pls,validation,relatable,9,2025-07-07
C00077_P027,P027,Money Struggles,nah screenshot of my head lmao,validation,relatable,12,2025-07-07
C00078_P027,P027,Money Struggles,when is part 2? 👍,generic,neutral,13,2025-07-07
C00079_P027,P027,Money Struggles,a mood,ambiguous,neutral,13,2025-07-07
C00080_P027,P027,Money Struggles,the way too real da,validation,relatable,13,2025-07-07
C00081_P027,P027,Money Struggles,i didnt consent to being exposed 💀,validation,relatable,10,2025-07-07
C00082_P027,P027,Money Struggles,fr my last three years in one video 🥲🥲,validation,relatable,13,2025-07-07
C00083_P027,P027,Money Struggles,stop describing me 😭😭,validation,relatable,7,2025-07-07
C00084_P027,P027,Money Struggles,wow so relatable 🙄,sarcasm,neutral,11,2025-07-07
C00085_P027,P027,Money Struggles,POSTED AT THE RIGHT TIME 🔥,generic,neutral,4,2025-07-07
C00086_P027,P027,Money Struggles,the edit quality is insane macha,generic,neutral,9,2025-07-07
C00087_P027,P027,Money Struggles,wait me in one post istg,validation,relatable,10,2025-07-07
C00088_P027,P027,Money Struggles,"OK BUT THIS IS LITERALLY EVERYONE, NOTHING UNIQUE",sarcasm,neutral,10,2025-07-07
C00089_P027,P027,Money Struggles,LOVE THIS PAGE,generic,neutral,12,2025-07-07
C00090_P027,P027,Money Struggles,so true,generic,neutral,10,2025-07-07
C00091_P027,P027,Money Struggles,awesome work macha,generic,neutral,10,2025-07-07
C00092_P027,P027,Money Struggles,do a collab with us sis,generic,neutral,9,2025-07-07
C00093_P027,P027,Money Struggles,free followers in bio bro,generic,neutral,10,2025-07-07
C00094_P027,P027,Money Struggles,facts macha,generic,neutral,9,2025-07-07
C00095_P027,P027,Money Struggles,FACTS ++,generic,neutral,7,2025-07-07
C00096_P027,P027,Money Struggles,took the words right out of my mouth!!,validation,relatable,11,2025-07-07
C00097_P027,P027,Money Struggles,I relate to this too much pls,validation,relatable,12,2025-07-07
C00098_P027,P027,Money Struggles,every frame is my biography bhai,validation,relatable,12,2025-07-07
C00099_P027,P027,Money Struggles,the way literally me fr fr,validation,relatable,10,2025-07-07
C00100_P027,P027,Money Struggles,that hit close to home ong,validation,relatable,10,2025-07-07
C00101_P027,P027,Money Struggles,I'm going to pretend I didn't read this!!,validation,relatable,14,2025-07-07
C00102_P027,P027,Money Struggles,underrated page fr btw,generic,neutral,11,2025-07-07
C00103_P027,P027,Money Struggles,nah too real fr,validation,relatable,11,2025-07-07
C00104_P027,P027,Money Struggles,true that,generic,neutral,5,2025-07-07
C00105_P027,P027,Money Struggles,wait my whole life no cap,validation,relatable,9,2025-07-07
C00106_P027,P027,Money Struggles,the timing of this post is suspicious ngl,validation,relatable,10,2025-07-07
C00107_P027,P027,Money Struggles,instagram therapists at it again,sarcasm,neutral,10,2025-07-07
C00108_P027,P027,Money Struggles,"hold on, my whole life ?!",validation,relatable,11,2025-07-07
C00109_P027,P027,Money Struggles,true that !!,generic,neutral,11,2025-07-07
C00110_P027,P027,Money Struggles,not me too real fr fr,validation,relatable,12,2025-07-07
C00111_P027,P027,Money Struggles,I showed this to my roommate and we just sat in silence for a minute 😭😭,validation,relatable,13,2025-07-07
C00112_P027,P027,Money Struggles,dm for promotions 🔥,generic,neutral,13,2025-07-07
C00113_P027,P027,Money Struggles,hello?? too accurate,validation,relatable,12,2025-07-07
C00114_P027,P027,Money Struggles,I AGREE ++,generic,neutral,16,2025-07-07
C00115_P027,P027,Money Struggles,I felt that da,validation,relatable,5,2025-07-07
C00116_P027,P027,Money Struggles,NO BECAUSE MY LAST THREE YEARS IN ONE VIDEO!!,validation,relatable,8,2025-07-07
C00117_P027,P027,Money Struggles,the timing of this post is suspicious ?!,validation,relatable,4,2025-07-07
C00118_P027,P027,Money Struggles,I feel seen,ambiguous,neutral,12,2025-07-07
C00119_P027,P027,Money Struggles,you read my diary,validation,relatable,15,2025-07-07
C00000_P028,P028,College & Hostel Life,part 3 when?,question,neutral,7,2025-07-08
C00001_P028,P028,College & Hostel Life,8am classes should be illegal,personal_story,relatable,11,2025-07-08
C00002_P028,P028,College & Hostel Life,every frame is my biography 😅,validation,relatable,9,2025-07-08
C00003_P028,P028,College & Hostel Life,check my page 🔥,generic,neutral,9,2025-07-08
C00004_P028,P028,College & Hostel Life,you read my diary,validation,relatable,9,2025-07-08
C00005_P028,P028,College & Hostel Life,this is personal at this point ngl,validation,relatable,13,2025-07-08
C00006_P028,P028,College & Hostel Life,nah screenshot of my head pls,validation,relatable,11,2025-07-08
C00007_P028,P028,College & Hostel Life,"hold on, me in one post 😭",validation,relatable,9,2025-07-08
C00008_P028,P028,College & Hostel Life,I've never been so seen yaar,validation,relatable,12,2025-07-08
C00009_P028,P028,College & Hostel Life,i'm going to pretend i didn't read this 😭😭,validation,relatable,12,2025-07-08
C00010_P028,P028,College & Hostel Life,it's too accurate 😭😭,validation,relatable,9,2025-07-08
C00011_P028,P028,College & Hostel Life,underrated page fr sis,generic,neutral,10,2025-07-08
C00012_P028,P028,College & Hostel Life,saved this for the next time it happens da,validation,relatable,7,2025-07-08
C00013_P028,P028,College & Hostel Life,this speaks for my whole generation lmao,validation,relatable,8,2025-07-08
C00014_P028,P028,College & Hostel Life,this is just basic psychology,sarcasm,neutral,12,2025-07-08
C00015_P028,P028,College & Hostel Life,realest thing on my feed today,ambiguous,relatable,8,2025-07-08
C00016_P028,P028,College & Hostel Life,the way my whole life!!,validation,relatable,11,2025-07-08
C00017_P028,P028,College & Hostel Life,facts 🔥,generic,neutral,12,2025-07-08
C00000_P029,P029,Family Pressure,that's my biography yaar,validation,relatable,6,2025-07-09
C00001_P029,P029,Family Pressure,underrated page fr,generic,neutral,12,2025-07-09
C00002_P029,P029,Family Pressure,this is the kind of post you save at 2am and rewatch when it happens again...,validation,relatable,16,2025-07-09
C00003_P029,P029,Family Pressure,took the words right out of my mouth 😅,validation,relatable,11,2025-07-09
C00004_P029,P029,Family Pressure,is this based on real events?,question,neutral,13,2025-07-09
C00005_P029,P029,Family Pressure,"ok but this is literally everyone, nothing unique",sarcasm,neutral,14,2025-07-09
C00006_P029,P029,Family Pressure,background music name?!,generic,neutral,9,2025-07-09
C00007_P029,P029,Family Pressure,who allowed you to expose me like this no cap,validation,relatable,8,2025-07-09
C00008_P029,P029,Family Pressure,this is just basic pscyhology,sarcasm,neutral,12,2025-07-09
C00009_P029,P029,Family Pressure,reading this at 3am was a mistake pls,validation,relatable,10,2025-07-09
C00010_P029,P029,Family Pressure,🔥🔥,generic,neutral,14,2025-07-09
C00011_P029,P029,Family Pressure,watched this five times already lol,validation,relatable,15,2025-07-09
C00012_P029,P029,Family Pressure,this is so me ?!,validation,relatable,10,2025-07-09
C00013_P029,P029,Family Pressure,true that,generic,neutral,9,2025-07-09
C00014_P029,P029,Family Pressure,"sure, totally me",sarcasm,neutral,13,2025-07-09
C00015_P029,P029,Family Pressure,i live this every single day lmao,validation,relatable,9,2025-07-09
C00016_P029,P029,Family Pressure,'log kya kahenge' has ruined more careers than failure ever did,personal_story,relatable,14,2025-07-09
C00017_P029,P029,Family Pressure,wait my last three years in one video fr,validation,relatable,10,2025-07-09
C00018_P029,P029,Family Pressure,this is so me!!,validation,relatable,12,2025-07-09
C00019_P029,P029,Family Pressure,"everyone overthinks, nothing special",sarcasm,neutral,7,2025-07-09
C00020_P029,P029,Family Pressure,the way so em no cap,validation,relatable,12,2025-07-09
C00021_P029,P029,Family Pressure,superb,generic,neutral,10,2025-07-09
C00022_P029,P029,Family Pressure,posted at the right time :),generic,neutral,11,2025-07-09
C00023_P029,P029,Family Pressure,facts,generic,neutral,8,2025-07-09
C00024_P029,P029,Family Pressure,no because the story of my life fr,validation,relatable,13,2025-07-09
C00025_P029,P029,Family Pressure,awesome work !!,generic,neutral,14,2025-07-09
C00026_P029,P029,Family Pressure,no because literally me lmaoo,validation,relatable,8,2025-07-09
C00027_P029,P029,Family Pressure,kinda yes,ambiguous,relatable,7,2025-07-09
C00028_P029,P029,Family Pressure,nice post !!,generic,neutral,5,2025-07-09
C00029_P029,P029,Family Pressure,which app is this? bro,generic,neutral,12,2025-07-09
C00030_P029,P029,Family Pressure,readign this at 3am was a mistake 🥲,validation,relatable,12,2025-07-09
C00031_P029,P029,Family Pressure,exactly this,ambiguous,neutral,11,2025-07-09
C00032_P029,P029,Family Pressure,"hold no, my biography lol",validation,relatable,9,2025-07-09
C00033_P029,P029,Family Pressure,hello?? exactly what I go through bhai,validation,relatable,10,2025-07-09
C00034_P029,P029,Family Pressure,this is exactly what I go through fr fr,validation,relatable,11,2025-07-09
C00035_P029,P029,Family Pressure,check my page,generic,neutral,11,2025-07-09
C00036_P029,P029,Family Pressure,I'm crying,ambiguous,relatable,18,2025-07-09
C00037_P029,P029,Family Pressure,I'm going to pretend I didn't read this 😭,validation,relatable,8,2025-07-09
C00038_P029,P029,Family Pressure,true that btw,generic,neutral,12,2025-07-09
C00039_P029,P029,Family Pressure,this hit,ambiguous,neutral,10,2025-07-09
C00040_P029,P029,Family Pressure,no because screenshot of my head lol,validation,relatable,10,2025-07-09
C00041_P029,P029,Family Pressure,"I'm the family NGO, free labour included",personal_story,relatable,12,2025-07-09
C00042_P029,P029,Family Pressure,this is my brain on a normal tuesday 😭,validation,relatable,12,2025-07-09
C00043_P029,P029,Family Pressure,hello?? literally me,validation,relatable,18,2025-07-09
C00044_P029,P029,Family Pressure,why is this it me yaar,validation,relatable,7,2025-07-09
C00045_P029,P029,Family Pressure,the way so me...,validation,relatable,7,2025-07-09
C00046_P029,P029,Family Pressure,posted at the right time!,generic,neutral,13,2025-07-09
C00047_P029,P029,Family Pressure,first comment :),generic,neutral,11,2025-07-09
C00048_P029,P029,Family Pressure,love this page,generic,neutral,9,2025-07-09
C00049_P029,P029,Family Pressure,😍 :),generic,neutral,7,2025-07-09
C00050_P029,P029,Family Pressure,hurts but fair,ambiguous,relatable,7,2025-07-09
C00051_P029,P029,Family Pressure,PERSONALLY ATTACKED,ambiguous,relatable,15,2025-07-09
C00052_P029,P029,Family Pressure,not this again,ambiguous,neutral,8,2025-07-09
C00053_P029,P029,Family Pressure,"why does this have no likes, underrated",question,neutral,9,2025-07-09
C00054_P029,P029,Family Pressure,ok but my biography pls,validation,relatable,9,2025-07-09
C00055_P029,P029,Family Pressure,the edit quality is insane !!,generic,neutral,10,2025-07-09
C00056_P029,P029,Family Pressure,deserves way more likes ++,generic,neutral,7,2025-07-09
C00057_P029,P029,Family Pressure,seen.,ambiguous,neutral,11,2025-07-09
C00058_P029,P029,Family Pressure,facts!,generic,neutral,7,2025-07-09
