comment_id,post_id,topic,comment_text,intent,sentiment_label,likes_on_comment,posted_on,clean,relatable_tag,relatable_probability,lexicon_score
C00062_P019,P019,Social Anxiety,reporting this for personal damage bhai,validation,relatable,13,2025-06-26,reporting this for personal damage bhai,Relatable,0.965,0.0
C00063_P019,P019,Social Anxiety,awesome work,generic,neutral,9,2025-06-26,awesome work,Neutral,0.0299,-0.34
C00064_P019,P019,Social Anxiety,sadly accurate,ambiguous,neutral,7,2025-06-26,sadly accurate,Relatable,0.5629,0.34
C00065_P019,P019,Social Anxiety,this generation and its labels istg,sarcasm,neutral,10,2025-06-26,this generation and its labels istg,Neutral,0.0996,0.0
C00066_P019,P019,Social Anxiety,hello?? the story of my life 😭,validation,relatable,9,2025-06-26,hello the story of my life,Relatable,0.986,0.0
C00067_P019,P019,Social Anxiety,the way personal at this point fr,validation,relatable,9,2025-06-26,the way personal at this point fr,Relatable,0.9724,0.0
C00068_P019,P019,Social Anxiety,i'm going to pretend i didn't read this ?!,validation,relatable,9,2025-06-26,i'm going to pretend i didn't read this !,Relatable,0.9746,0.2
C00069_P019,P019,Social Anxiety,I paused. sat down. processed. same. fr fr,validation,relatable,6,2025-06-26,i paused sat down processed same fr fr,Relatable,0.9797,0.34
C00070_P019,P019,Social Anxiety,this speaks for my whole generation no cap,validation,relatable,5,2025-06-26,this speaks for my whole generation no cap,Relatable,0.9709,0.0
C00071_P019,P019,Social Anxiety,bro so me 💀,validation,relatable,18,2025-06-26,bro so me,Relatable,0.9286,0.34
C00072_P019,P019,Social Anxiety,I'm going to pretend I didn't read this da,validation,relatable,10,2025-06-26,i'm going to pretend i didn't read this da,Relatable,0.9824,0.0
C00073_P019,P019,Social Anxiety,genuinely how do you know my life 🥲,validation,relatable,10,2025-06-26,genuinely how do you know my life,Relatable,0.9197,0.0
C00074_P019,P019,Social Anxiety,I relate to this too much lmaoo,validation,relatable,12,2025-06-26,i relate to this too much lmaoo,Relatable,0.9729,0.0
C00075_P019,P019,Social Anxiety,stop describing me ngl,validation,relatable,8,2025-06-26,stop describing me ngl,Relatable,0.9616,0.34
C00076_P019,P019,Social Anxiety,this is it me...,validation,relatable,16,2025-06-26,this is it me,Relatable,0.9723,0.34
C00077_P019,P019,Social Anxiety,not me my last three years in one video yaar,validation,relatable,13,2025-06-26,not me my last three years in one video yaar,Relatable,0.9881,0.34
C00078_P019,P019,Social Anxiety,awesome work :),generic,neutral,7,2025-06-26,awesome work,Neutral,0.0299,-0.34
C00079_P019,P019,Social Anxiety,it's too accurate bhai,validation,relatable,10,2025-06-26,it's too accurate bhai,Relatable,0.9771,0.34
C00080_P019,P019,Social Anxiety,background music name?,generic,neutral,14,2025-06-26,background music name,Neutral,0.0226,-0.34
C00081_P019,P019,Social Anxiety,genuinely how do you know my life yaar,validation,relatable,16,2025-06-26,genuinely how do you know my life yaar,Relatable,0.9306,0.0
C00082_P019,P019,Social Anxiety,watched this five times already 🥲🥲,validation,relatable,10,2025-06-26,watched this five times already,Relatable,0.9518,0.0
C00083_P019,P019,Social Anxiety,when is part 2? sis,generic,neutral,12,2025-06-26,when is part sis,Neutral,0.0217,-0.34
C00084_P019,P019,Social Anxiety,I relate to this too much 🥲,validation,relatable,8,2025-06-26,i relate to this too much,Relatable,0.9599,0.0
C00085_P019,P019,Social Anxiety,not to be dramatic but this post understood me better than my alst three conversations 😭,validation,relatable,18,2025-06-26,not to be dramatic but this post understood me better than my alst three conversations,Relatable,0.9314,0.68
C00086_P019,P019,Social Anxiety,CHECK MY PAGE!,generic,neutral,9,2025-06-26,check my page!,Neutral,0.0322,-0.14
C00087_P019,P019,Social Anxiety,deserves way more likes macha,generic,neutral,16,2025-06-26,deserves way more likes macha,Neutral,0.0191,0.0
C00088_P019,P019,Social Anxiety,the way so me lmaoo,validation,relatable,12,2025-06-26,the way so me lmaoo,Relatable,0.9768,0.34
C00089_P019,P019,Social Anxiety,that hit close to home pls,validation,relatable,12,2025-06-26,that hit close to home pls,Relatable,0.9501,0.34
C00090_P019,P019,Social Anxiety,THIS IS MY LAST THREE YEARS IN ONE VIDEO...,validation,relatable,11,2025-06-26,this is my last three years in one video,Relatable,0.9823,0.0
C00091_P019,P019,Social Anxiety,i didn't consent to being exposed 💀,validation,relatable,9,2025-06-26,i didn't consent to being exposed,Relatable,0.9666,0.0
C00092_P019,P019,Social Anxiety,fr a documentary about me 😅,validation,relatable,8,2025-06-26,fr a documentary about me,Relatable,0.9723,0.34
C00093_P019,P019,Social Anxiety,not me so me no cap,validation,relatable,8,2025-06-26,not me so me no cap,Relatable,0.9837,0.34
C00094_P019,P019,Social Anxiety,why is this my last three years in one video da,validation,relatable,8,2025-06-26,why is this my last three years in one video da,Relatable,0.9768,0.0
C00095_P019,P019,Social Anxiety,i'm going to pretend i didn't read this yaar,validation,relatable,13,2025-06-26,i'm going to pretend i didn't read this yaar,Relatable,0.9817,0.0
C00096_P019,P019,Social Anxiety,follow for follow?,generic,neutral,10,2025-06-26,follow for follow,Neutral,0.0253,-0.34
C00097_P019,P019,Social Anxiety,"hold on, screenshot of my head lol",validation,relatable,6,2025-06-26,hold on screenshot of my head lol,Relatable,0.9697,0.0
C00098_P019,P019,Social Anxiety,why is this it me fr,validation,relatable,17,2025-06-26,why is this it me fr,Relatable,0.9744,0.34
C00099_P019,P019,Social Anxiety,why is this exactly what I go through 🥲🥲,validation,relatable,14,2025-06-26,why is this exactly what i go through,Relatable,0.97,0.34
C00100_P019,P019,Social Anxiety,the way it me yaar,validation,relatable,15,2025-06-26,the way it me yaar,Relatable,0.9798,0.34
C00101_P019,P019,Social Anxiety,wow okay then,ambiguous,relatable,19,2025-06-26,wow okay then,Neutral,0.4985,0.0
C00102_P019,P019,Social Anxiety,wait me in one post bhai,validation,relatable,8,2025-06-26,wait me in one post bhai,Relatable,0.9727,0.34
C00103_P019,P019,Social Anxiety,I felt that!!,validation,relatable,10,2025-06-26,i felt that!!,Relatable,0.935,0.74
C00104_P019,P019,Social Anxiety,why does this feel personal fr,validation,relatable,13,2025-06-26,why does this feel personal fr,Relatable,0.9527,0.0
C00105_P019,P019,Social Anxiety,i felt that da,validation,relatable,12,2025-06-26,i felt that da,Relatable,0.9314,0.34
C00106_P019,P019,Social Anxiety,your page will blow up bro,generic,neutral,8,2025-06-26,your page will blow up bro,Neutral,0.015,-0.34
C00107_P019,P019,Social Anxiety,sending this to the group chat with no context bhai,validation,relatable,13,2025-06-26,sending this to the group chat with no context bhai,Relatable,0.9598,0.0
C00108_P019,P019,Social Anxiety,yeah.,ambiguous,relatable,9,2025-06-26,yeah,Neutral,0.3148,0.0
C00109_P019,P019,Social Anxiety,reporting this for personal damage lmaoo,validation,relatable,8,2025-06-26,reporting this for personal damage lmaoo,Relatable,0.9668,0.0
C00110_P019,P019,Social Anxiety,WHY IS NOBODY TALKING ABOUT HOW ACCURATE THIS IS,ambiguous,relatable,11,2025-06-26,why is nobody talking about how accurate this is,Relatable,0.56,0.34
C00111_P019,P019,Social Anxiety,this is literally me,validation,relatable,11,2025-06-26,this is literally me,Relatable,0.9766,0.68
C00112_P019,P019,Social Anxiety,watched this five times already,validation,relatable,11,2025-06-26,watched this five times already,Relatable,0.9518,0.0
C00113_P019,P019,Social Anxiety,excuse me the story of my life ngl,validation,relatable,7,2025-06-26,excuse me the story of my life ngl,Relatable,0.9897,0.34
C00114_P019,P019,Social Anxiety,excuse me my brain on a normal tuesday istg,validation,relatable,14,2025-06-26,excuse me my brain on a normal tuesday istg,Relatable,0.9803,0.34
C00115_P019,P019,Social Anxiety,the caption though,ambiguous,relatable,9,2025-06-26,the caption though,Relatable,0.5925,0.0
C00116_P019,P019,Social Anxiety,REPORTING THIS FOR PERSONAL DAMAGE ISTG,validation,relatable,7,2025-06-26,reporting this for personal damage istg,Relatable,0.9623,0.0
C00117_P019,P019,Social Anxiety,true that ++,generic,neutral,14,2025-06-26,true that,Neutral,0.0249,0.34
C00118_P019,P019,Social Anxiety,every frame is my biography ong,validation,relatable,16,2025-06-26,every frame is my biography ong,Relatable,0.9766,0.0
C00119_P019,P019,Social Anxiety,this is the kind of post you save at 2am and rewatch when it happens again!!,validation,relatable,14,2025-06-26,this is the kind of post you save at am and rewatch when it happens again!!,Relatable,0.9287,0.4
C00000_P020,P020,Dating & Situationships,ok but my whole life!!,validation,relatable,10,2025-06-27,ok but my whole life!!,Relatable,0.9773,0.4
C00001_P020,P020,Dating & Situationships,where are you from?,question,neutral,9,2025-06-27,where are you from,Neutral,0.0668,0.0
C00002_P020,P020,Dating & Situationships,I felt that lol,validation,relatable,12,2025-06-27,i felt that lol,Relatable,0.9333,0.34
C00003_P020,P020,Dating & Situationships,what app is this?,question,neutral,11,2025-06-27,what app is this,Neutral,0.0518,-0.34
C00004_P020,P020,Dating & Situationships,SEEN.,ambiguous,relatable,7,2025-06-27,seen,Neutral,0.4816,0.34
C00005_P020,P020,Dating & Situationships,I agree !!,generic,neutral,8,2025-06-27,i agree !!,Neutral,0.0316,0.4
C00006_P020,P020,Dating & Situationships,haha true bro,generic,neutral,12,2025-06-27,haha true bro,Neutral,0.0106,0.34
C00007_P020,P020,Dating & Situationships,it's one thing to make a meme and another to describe my whole personality!!,validation,relatable,7,2025-06-27,it's one thing to make a meme and another to describe my whole personality!!,Relatable,0.9471,0.4
C00008_P020,P020,Dating & Situationships,reading this at 3am was a mistake 😅,validation,relatable,14,2025-06-27,reading this at am was a mistake,Relatable,0.9542,0.0
C00009_P020,P020,Dating & Situationships,THIS IS SO ME LMAOO,validation,relatable,11,2025-06-27,this is so me lmaoo,Relatable,0.9777,0.34
C00010_P020,P020,Dating & Situationships,smooth transitions 👍,generic,neutral,11,2025-06-27,smooth transitions,Neutral,0.0534,0.0
C00011_P020,P020,Dating & Situationships,I paused. sat down. processed. same. 😅,validation,relatable,11,2025-06-27,i paused sat down processed same,Relatable,0.9534,0.34
C00012_P020,P020,Dating & Situationships,the edit quality is insane 👍,generic,neutral,14,2025-06-27,the edit quality is insane,Neutral,0.0239,-0.34
C00013_P020,P020,Dating & Situationships,this felt personal,ambiguous,neutral,10,2025-06-27,this felt personal,Relatable,0.7053,0.34
C00014_P020,P020,Dating & Situationships,not me screenshot of my head 🥲🥲,validation,relatable,12,2025-06-27,not me screenshot of my head,Relatable,0.9897,0.34
C00015_P020,P020,Dating & Situationships,why is this my everyday routine bhai,validation,relatable,11,2025-06-27,why is this my everyday routine bhai,Relatable,0.9578,0.0
C00016_P020,P020,Dating & Situationships,song name please?,generic,neutral,9,2025-06-27,song name please,Neutral,0.019,-0.34
C00017_P020,P020,Dating & Situationships,the timing of this post is suspicious yaar,validation,relatable,14,2025-06-27,the timing of this post is suspicious yaar,Relatable,0.9648,0.0
C00000_P021,P021,Money Struggles,no because too real yaar,validation,relatable,7,2025-06-28,no because too real yaar,Relatable,0.8943,0.34
C00001_P021,P021,Money Struggles,watched this five times already lmao,validation,relatable,9,2025-06-28,watched this five times already lmao,Relatable,0.9569,0.0
C00002_P021,P021,Money Struggles,took the words right out of my mouth ong,validation,relatable,13,2025-06-28,took the words right out of my mouth ong,Relatable,0.9693,0.0
C00003_P021,P021,Money Struggles,😍 :),generic,neutral,8,2025-06-28,,Neutral,0.2792,0.0
C00004_P021,P021,Money Struggles,repotring this for personal damage,validation,relatable,13,2025-06-28,repotring this for personal damage,Relatable,0.8895,0.0
C00005_P021,P021,Money Struggles,Rs.200 is not small when you have Rs.400,personal_story,relatable,14,2025-06-28,rs is not small when you have rs,Relatable,0.8715,0.0
C00006_P021,P021,Money Struggles,smooth transitions!,generic,neutral,11,2025-06-28,smooth transitions!,Neutral,0.0534,0.2
C00007_P021,P021,Money Struggles,sending this to the group chat with no context 🥲,validation,relatable,4,2025-06-28,sending this to the group chat with no context,Relatable,0.9566,0.0
C00008_P021,P021,Money Struggles,song name please?,generic,neutral,9,2025-06-28,song name please,Neutral,0.019,-0.34
C00009_P021,P021,Money Struggles,🔥🔥,generic,neutral,12,2025-06-28,,Neutral,0.2792,0.0
C00010_P021,P021,Money Struggles,genuinely how do you know my life ong,validation,relatable,17,2025-06-28,genuinely how do you know my life ong,Relatable,0.9353,0.0
C00011_P021,P021,Money Struggles,the timing of this post is suspicious 🥲🥲,validation,relatable,12,2025-06-28,the timing of this post is suspicious,Relatable,0.9637,0.0
C00012_P021,P021,Money Struggles,took the words right out of my mouth ngl,validation,relatable,9,2025-06-28,took the words right out of my mouth ngl,Relatable,0.9766,0.0
C00013_P021,P021,Money Struggles,bro the story of my life 😅,validation,relatable,12,2025-06-28,bro the story of my life,Relatable,0.9639,0.0
C00014_P021,P021,Money Struggles,THAT HIT CLOSE TO HOME ONG,validation,relatable,11,2025-06-28,that hit close to home ong,Relatable,0.9514,0.34
C00015_P021,P021,Money Struggles,great content !!,generic,neutral,13,2025-06-28,great content !!,Neutral,0.0295,0.06
C00016_P021,P021,Money Struggles,your page will blow up 🔥,generic,neutral,7,2025-06-28,your page will blow up,Neutral,0.0171,-0.34
C00017_P021,P021,Money Struggles,this is the kind of post you save at 2am and rewatch when it happens again no cap,validation,relatable,13,2025-06-28,this is the kind of post you save at am and rewatch when it happens again no cap,Relatable,0.9543,0.0
C00000_P022,P022,College & Hostel Life,background music name? bro,generic,neutral,7,2025-06-30,background music name bro,Neutral,0.0219,-0.34
C00001_P022,P022,College & Hostel Life,keep it up bro,generic,neutral,9,2025-06-30,keep it up bro,Neutral,0.0318,0.0
C00002_P022,P022,College & Hostel Life,fr my everyday routine 😅,validation,relatable,12,2025-06-30,fr my everyday routine,Relatable,0.9717,0.0
C00003_P022,P022,College & Hostel Life,dm for promotions ++,generic,neutral,7,2025-06-30,dm for promotions,Neutral,0.0208,-0.34
C00004_P022,P022,College & Hostel Life,hurts but fair,ambiguous,relatable,11,2025-06-30,hurts but fair,Relatable,0.5599,0.34
C00005_P022,P022,College & Hostel Life,it's one thing to make a meme and another to describe my whole personality lol,validation,relatable,10,2025-06-30,it's one thing to make a meme and another to describe my whole personality lol,Relatable,0.9508,0.0
C00006_P022,P022,College & Hostel Life,"found this page today, already binged everything :)",generic,neutral,12,2025-06-30,found this page today already binged everything,Neutral,0.0228,-0.34
C00007_P022,P022,College & Hostel Life,DM for promotion 📩,spam,neutral,6,2025-06-30,dm for promotion,Neutral,0.043,-0.68
C00008_P022,P022,College & Hostel Life,took the words right out of my mouth 💀,validation,relatable,14,2025-06-30,took the words right out of my mouth,Relatable,0.9668,0.0
C00009_P022,P022,College & Hostel Life,the last line though,ambiguous,neutral,17,2025-06-30,the last line though,Neutral,0.2926,0.0
C00010_P022,P022,College & Hostel Life,haha,generic,neutral,17,2025-06-30,haha,Neutral,0.0245,0.0
C00011_P022,P022,College & Hostel Life,sadly accurate,ambiguous,relatable,13,2025-06-30,sadly accurate,Relatable,0.5629,0.34
C00012_P022,P022,College & Hostel Life,no because exactly what I go through 💀,validation,relatable,7,2025-06-30,no because exactly what i go through,Relatable,0.9535,0.34
C00013_P022,P022,College & Hostel Life,which app is this?,generic,neutral,13,2025-06-30,which app is this,Neutral,0.025,-0.34
C00014_P022,P022,College & Hostel Life,I live this every single day fr,validation,relatable,5,2025-06-30,i live this every single day fr,Relatable,0.9485,0.0
